customer_id,gender,senior_citizen,partner,dependents,tenure,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_t_v,streaming_movies,contract,paperless_billing,payment_method,monthly_charges,total_charges,churn,tenure_segment,value_segment,churn_label,revenue_lost
6918-UMQCG,Female,0,False,False,5,True,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,False,Electronic check,80.2,384.25,False,Nouveau,Grand compte,Fidèle,0.0
0675-NCDYU,Female,0,True,True,72,True,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,True,Credit card (automatic),116.4,8543.25,False,Très fidèle,Grand compte,Fidèle,0.0
6339-DKLMK,Female,0,False,False,13,False,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,True,Electronic check,31.65,389.95,False,Intermédiaire,Petit compte,Fidèle,0.0
1346-PJWTK,Male,0,True,False,61,True,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,False,Credit card (automatic),94.15,5731.85,False,Très fidèle,Grand compte,Fidèle,0.0
5088-QZLRL,Male,0,False,False,1,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Electronic check,20.65,20.65,False,Nouveau,Petit compte,Fidèle,0.0
8023-QHAIO,Female,1,True,False,56,True,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,True,Bank transfer (automatic),76.85,4275.75,False,Fidèle,Grand compte,Fidèle,0.0
4397-FRLTA,Female,0,False,False,4,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Mailed check,20.15,84.5,False,Nouveau,Petit compte,Fidèle,0.0
3057-VJJQE,Male,0,False,False,35,True,Yes,DSL,Yes,No,No,No,No,No,Two year,False,Mailed check,55.25,1924.1,False,Intermédiaire,Compte moyen,Fidèle,0.0
5087-SUURX,Female,0,True,False,18,False,No phone service,DSL,No,No,Yes,No,Yes,No,Month-to-month,True,Electronic check,39.05,669.85,True,Intermédiaire,Compte moyen,Churner,468.59999999999997
2302-OUZXB,Male,0,True,False,72,True,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Two year,False,Bank transfer (automatic),82.15,5784.3,False,Très fidèle,Grand compte,Fidèle,0.0
8133-ANHHJ,Female,1,False,False,49,True,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,One year,False,Bank transfer (automatic),103.0,5166.2,False,Fidèle,Grand compte,Fidèle,0.0
2270-CHBFN,Female,0,True,False,44,True,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,True,Credit card (automatic),95.1,4060.55,False,Fidèle,Grand compte,Fidèle,0.0
0013-EXCHZ,Female,1,True,False,3,True,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,True,Mailed check,83.9,267.4,True,Nouveau,Grand compte,Churner,1006.8000000000001
5982-FPVQN,Female,0,True,True,37,True,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,True,Electronic check,95.15,3532.85,False,Fidèle,Grand compte,Fidèle,0.0
9107-UKCKY,Male,0,True,False,61,True,Yes,DSL,No,Yes,Yes,No,Yes,Yes,One year,True,Electronic check,79.8,4914.8,False,Très fidèle,Grand compte,Fidèle,0.0
4654-ULTTN,Male,0,True,False,70,True,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Two year,True,Credit card (automatic),74.8,5315.8,False,Très fidèle,Grand compte,Fidèle,0.0
5550-VFRLC,Female,1,False,False,1,True,No,Fiber optic,No,No,No,No,No,No,Month-to-month,True,Electronic check,69.85,69.85,True,Nouveau,Grand compte,Churner,838.1999999999999
5546-BYZSM,Female,0,False,False,41,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Electronic check,20.45,775.6,False,Fidèle,Petit compte,Fidèle,0.0
1492-KGETH,Male,0,True,True,70,True,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,False,Bank transfer (automatic),78.35,5445.95,False,Très fidèle,Grand compte,Fidèle,0.0
4929-BSTRX,Female,0,False,False,1,True,No,DSL,No,No,No,No,Yes,No,Month-to-month,True,Mailed check,53.55,53.55,True,Nouveau,Compte moyen,Churner,642.5999999999999
1371-WEPDS,Male,1,True,False,40,True,No,DSL,No,No,No,No,No,Yes,One year,False,Electronic check,55.8,2283.3,False,Fidèle,Compte moyen,Fidèle,0.0
4163-HFTUK,Male,0,False,False,51,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,False,Electronic check,19.1,1007.8,False,Fidèle,Petit compte,Fidèle,0.0
8215-NGSPE,Female,0,True,True,42,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Mailed check,20.0,833.55,False,Fidèle,Petit compte,Fidèle,0.0
2225-ZRGSG,Female,0,True,True,70,True,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,False,Bank transfer (automatic),93.9,6579.05,True,Très fidèle,Grand compte,Churner,1126.8000000000002
8859-YSTWS,Male,0,False,False,48,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,False,Bank transfer (automatic),19.95,1004.5,False,Fidèle,Petit compte,Fidèle,0.0
5271-YNWVR,Male,0,True,True,68,True,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,True,Electronic check,113.15,7856.0,True,Très fidèle,Grand compte,Churner,1357.8000000000002
7601-DHFWZ,Female,0,False,False,48,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Credit card (automatic),24.0,1183.05,False,Fidèle,Petit compte,Fidèle,0.0
2657-ALMWY,Female,1,True,False,26,True,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,False,Electronic check,84.95,2169.75,True,Intermédiaire,Grand compte,Churner,1019.4000000000001
6330-JKLPC,Male,0,True,False,11,True,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,True,Bank transfer (automatic),80.5,896.9,True,Nouveau,Grand compte,Churner,966.0
4667-OHGKG,Male,0,False,False,1,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,True,Mailed check,19.3,19.3,True,Nouveau,Petit compte,Churner,231.60000000000002
1998-VHJHK,Female,0,False,False,27,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,False,Mailed check,19.15,501.35,False,Intermédiaire,Petit compte,Fidèle,0.0
1707-HABPF,Female,1,False,False,46,True,No,Fiber optic,No,Yes,Yes,No,Yes,No,One year,True,Bank transfer (automatic),91.3,4126.35,False,Fidèle,Grand compte,Fidèle,0.0
1660-HSOOQ,Male,0,False,False,1,True,No,DSL,No,No,Yes,No,No,No,Month-to-month,True,Mailed check,49.65,49.65,True,Nouveau,Compte moyen,Churner,595.8
7253-UVNDW,Female,0,False,False,46,True,No,DSL,No,No,Yes,Yes,No,No,Two year,False,Credit card (automatic),54.35,2460.15,True,Fidèle,Compte moyen,Churner,652.2
0487-VVUVK,Male,0,True,True,25,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,True,Mailed check,19.15,477.6,False,Intermédiaire,Petit compte,Fidèle,0.0
7228-OMTPN,Male,0,False,False,4,True,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,True,Electronic check,88.45,370.65,True,Nouveau,Grand compte,Churner,1061.4
5063-IUOKK,Male,0,False,False,13,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Mailed check,19.75,265.75,False,Intermédiaire,Petit compte,Fidèle,0.0
4508-OEBEY,Male,0,True,False,31,True,No,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,True,Credit card (automatic),75.5,2424.45,False,Intermédiaire,Grand compte,Fidèle,0.0
0027-KWYKW,Female,0,True,True,23,True,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,True,Electronic check,83.75,1849.95,False,Intermédiaire,Grand compte,Fidèle,0.0
2308-STERM,Female,0,False,False,2,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Mailed check,19.4,61.05,False,Nouveau,Petit compte,Fidèle,0.0
5982-XMDEX,Female,0,False,False,65,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Bank transfer (automatic),26.5,1698.55,False,Très fidèle,Petit compte,Fidèle,0.0
6284-AHOOQ,Male,1,False,False,22,True,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,True,Bank transfer (automatic),90.5,1910.6,True,Intermédiaire,Grand compte,Churner,1086.0
6051-PTVNS,Female,0,True,True,55,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,False,Credit card (automatic),19.15,998.1,False,Fidèle,Petit compte,Fidèle,0.0
2344-JMOGN,Male,0,True,False,9,True,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,True,Mailed check,94.85,890.6,True,Nouveau,Grand compte,Churner,1138.1999999999998
3799-ISUZQ,Male,0,True,True,7,True,No,Fiber optic,No,No,No,No,No,No,Month-to-month,True,Bank transfer (automatic),69.95,529.5,True,Nouveau,Grand compte,Churner,839.4000000000001
2877-VDUER,Female,0,True,True,35,False,No phone service,DSL,No,No,No,Yes,Yes,No,One year,False,Mailed check,40.9,1383.6,False,Intermédiaire,Compte moyen,Fidèle,0.0
9152-AMKAK,Male,0,False,False,6,True,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,True,Mailed check,80.25,493.4,False,Nouveau,Grand compte,Fidèle,0.0
1794-HBQTJ,Female,0,False,False,1,True,No,DSL,Yes,No,No,No,No,No,Month-to-month,True,Credit card (automatic),48.6,48.6,True,Nouveau,Compte moyen,Churner,583.2
9432-VOFYX,Male,0,False,False,17,True,No,Fiber optic,No,No,No,No,No,No,Month-to-month,True,Electronic check,70.8,1207.0,False,Intermédiaire,Grand compte,Fidèle,0.0
8049-WJCLQ,Male,0,True,True,10,True,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,False,Mailed check,60.2,563.5,False,Nouveau,Compte moyen,Fidèle,0.0
6586-PSJOX,Male,0,False,True,15,True,No,DSL,No,No,Yes,Yes,No,No,One year,False,Credit card (automatic),55.2,864.55,False,Intermédiaire,Compte moyen,Fidèle,0.0
2460-FPSYH,Female,1,False,False,40,False,No phone service,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,True,Electronic check,55.8,2109.35,True,Fidèle,Compte moyen,Churner,669.5999999999999
9705-ZJBCG,Female,0,True,True,13,True,No,DSL,Yes,No,No,Yes,No,No,One year,False,Bank transfer (automatic),54.15,701.05,False,Intermédiaire,Compte moyen,Fidèle,0.0
4818-DRBQT,Male,0,True,False,29,True,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,True,Bank transfer (automatic),80.15,2265.25,True,Intermédiaire,Grand compte,Churner,961.8000000000001
1320-HTRDR,Female,0,False,False,3,True,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,True,Electronic check,75.5,220.6,True,Nouveau,Grand compte,Churner,906.0
6847-KJLTS,Female,1,True,False,58,True,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,True,Bank transfer (automatic),100.4,5749.8,False,Fidèle,Grand compte,Fidèle,0.0
9670-BPNXF,Female,0,False,False,45,True,No,DSL,Yes,Yes,No,Yes,No,No,One year,True,Credit card (automatic),62.55,2796.45,False,Fidèle,Compte moyen,Fidèle,0.0
3913-FCUUW,Female,0,True,True,72,True,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,True,Bank transfer (automatic),70.45,5165.7,False,Très fidèle,Grand compte,Fidèle,0.0
3301-VKTGC,Male,0,True,True,68,True,Yes,Fiber optic,Yes,Yes,No,No,No,No,One year,True,Bank transfer (automatic),85.5,5696.6,False,Très fidèle,Grand compte,Fidèle,0.0
1493-AMTIE,Male,0,False,False,1,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,True,Bank transfer (automatic),20.2,20.2,True,Nouveau,Petit compte,Churner,242.39999999999998
9555-SAHUZ,Female,0,True,True,38,True,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,False,Electronic check,54.5,2076.05,False,Fidèle,Compte moyen,Fidèle,0.0
0816-TSPHQ,Male,0,False,False,2,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Mailed check,20.75,44.2,False,Nouveau,Petit compte,Fidèle,0.0
9932-WBWIK,Male,0,False,False,11,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Mailed check,20.35,215.25,False,Nouveau,Petit compte,Fidèle,0.0
4619-EVPHY,Female,1,True,False,20,True,No,Fiber optic,No,No,No,No,Yes,Yes,One year,True,Bank transfer (automatic),91.0,1859.5,False,Intermédiaire,Grand compte,Fidèle,0.0
5286-YHCVC,Male,0,True,False,72,True,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,True,Bank transfer (automatic),104.8,7470.1,False,Très fidèle,Grand compte,Fidèle,0.0
6424-ELEYH,Female,0,True,False,3,True,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,True,Credit card (automatic),74.75,229.5,True,Nouveau,Grand compte,Churner,897.0
4391-RESHN,Male,0,False,False,23,True,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,True,Mailed check,104.05,2470.1,True,Intermédiaire,Grand compte,Churner,1248.6
9115-YQHGA,Male,0,False,False,40,True,No,DSL,No,No,No,Yes,No,No,Month-to-month,True,Electronic check,51.1,2092.9,False,Fidèle,Compte moyen,Fidèle,0.0
4462-CYWMH,Male,1,True,False,62,True,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,True,Bank transfer (automatic),89.8,5629.55,False,Très fidèle,Grand compte,Fidèle,0.0
8963-MQVYN,Female,0,False,True,22,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,True,Electronic check,20.55,469.85,False,Intermédiaire,Petit compte,Fidèle,0.0
2458-EOMRE,Female,0,False,False,11,True,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,False,Bank transfer (automatic),64.05,733.95,False,Nouveau,Compte moyen,Fidèle,0.0
9334-GWGOW,Male,1,True,False,7,True,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,True,Electronic check,74.85,485.25,False,Nouveau,Grand compte,Fidèle,0.0
6821-BUXUX,Female,0,False,False,13,True,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,True,Electronic check,96.65,1244.5,True,Intermédiaire,Grand compte,Churner,1159.8000000000002
5028-HTLJB,Male,1,False,False,1,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Mailed check,20.05,20.05,True,Nouveau,Petit compte,Churner,240.60000000000002
9801-GDWGV,Female,0,False,False,39,True,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,True,Electronic check,103.45,3994.45,True,Fidèle,Grand compte,Churner,1241.4
6542-LWGXJ,Male,0,True,False,3,False,No phone service,DSL,No,No,No,No,No,No,Month-to-month,False,Mailed check,25.0,78.25,False,Nouveau,Petit compte,Fidèle,0.0
5567-GZKQY,Male,0,False,False,58,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Credit card (automatic),20.3,1131.5,False,Fidèle,Petit compte,Fidèle,0.0
1222-LRYKO,Male,0,False,True,6,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Mailed check,26.35,184.05,False,Nouveau,Petit compte,Fidèle,0.0
2320-JRSDE,Female,0,True,True,1,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,True,Electronic check,19.9,19.9,True,Nouveau,Petit compte,Churner,238.79999999999998
2087-QAREY,Female,0,True,False,22,True,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,True,Mailed check,54.7,1178.75,False,Intermédiaire,Compte moyen,Fidèle,0.0
0601-WZHJF,Male,0,True,False,14,False,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,False,Electronic check,46.35,667.7,True,Intermédiaire,Compte moyen,Churner,556.2
4423-JWZJN,Male,0,True,True,64,True,Yes,Fiber optic,No,No,Yes,No,No,Yes,One year,False,Credit card (automatic),90.25,5629.15,False,Très fidèle,Grand compte,Fidèle,0.0
5143-WMWOG,Male,0,False,False,1,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Electronic check,19.95,19.95,True,Nouveau,Petit compte,Churner,239.39999999999998
6490-FGZAT,Male,0,False,False,6,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Mailed check,20.65,109.3,False,Nouveau,Petit compte,Fidèle,0.0
5393-RXQSZ,Male,0,False,False,1,True,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,False,Electronic check,79.6,79.6,True,Nouveau,Grand compte,Churner,955.1999999999999
7452-FOLON,Male,0,False,True,39,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,False,Bank transfer (automatic),25.45,958.45,False,Fidèle,Petit compte,Fidèle,0.0
2320-TZRRH,Female,0,False,False,20,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,False,Mailed check,19.5,403.15,False,Intermédiaire,Petit compte,Fidèle,0.0
0231-LXVAP,Male,0,False,False,1,True,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,True,Electronic check,75.9,75.9,True,Nouveau,Grand compte,Churner,910.8000000000001
9444-JTXHZ,Male,0,True,False,1,True,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,False,Electronic check,76.2,76.2,True,Nouveau,Grand compte,Churner,914.4000000000001
4942-VZZOM,Male,0,True,False,64,True,Yes,DSL,Yes,No,No,No,Yes,No,One year,True,Credit card (automatic),66.15,4392.5,False,Très fidèle,Grand compte,Fidèle,0.0
5510-BOIUJ,Male,0,False,True,1,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Mailed check,19.25,19.25,True,Nouveau,Petit compte,Churner,231.0
7502-BNYGS,Female,0,True,False,46,True,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,True,Credit card (automatic),69.1,3168.0,False,Fidèle,Grand compte,Fidèle,0.0
4291-HYEBC,Female,1,True,True,28,False,No phone service,DSL,No,Yes,No,No,No,Yes,One year,True,Electronic check,39.1,1096.6,False,Intermédiaire,Compte moyen,Fidèle,0.0
6147-CBCRA,Female,0,True,False,33,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Mailed check,20.05,669.45,False,Intermédiaire,Petit compte,Fidèle,0.0
6047-SUHPR,Male,0,True,True,39,True,No,DSL,Yes,Yes,Yes,No,No,No,One year,False,Electronic check,59.8,2343.85,False,Fidèle,Compte moyen,Fidèle,0.0
4471-KXAUH,Female,0,True,False,42,True,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,True,Electronic check,84.3,3588.4,True,Fidèle,Grand compte,Churner,1011.5999999999999
9752-ZNQUT,Female,0,False,False,1,True,No,DSL,No,Yes,No,No,No,No,Month-to-month,True,Electronic check,48.6,48.6,False,Nouveau,Compte moyen,Fidèle,0.0
7638-QVMVY,Female,0,False,False,7,True,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,True,Electronic check,79.0,522.95,True,Nouveau,Grand compte,Churner,948.0
1576-PFZIW,Male,1,True,False,70,True,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,False,Credit card (automatic),105.35,7511.9,False,Très fidèle,Grand compte,Fidèle,0.0
5666-MBJPT,Male,0,False,False,65,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,True,Bank transfer (automatic),25.1,1725.0,False,Très fidèle,Petit compte,Fidèle,0.0
7312-XSBAT,Male,0,False,False,1,True,No,DSL,Yes,No,No,No,No,No,Month-to-month,False,Electronic check,49.75,49.75,False,Nouveau,Compte moyen,Fidèle,0.0
3096-GKWEB,Male,0,True,False,18,True,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,True,Electronic check,94.75,1691.9,False,Intermédiaire,Grand compte,Fidèle,0.0
2371-JQHZZ,Male,0,True,False,24,True,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,True,Electronic check,93.0,2248.05,False,Intermédiaire,Grand compte,Fidèle,0.0
0674-GCDXG,Male,0,False,False,63,True,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Two year,True,Bank transfer (automatic),71.9,4479.2,False,Très fidèle,Grand compte,Fidèle,0.0
4396-KLSEH,Male,0,False,False,4,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,True,Electronic check,19.85,63.0,False,Nouveau,Petit compte,Fidèle,0.0
3244-DCJWY,Female,0,False,False,1,True,No,Fiber optic,No,No,No,No,No,No,Month-to-month,True,Electronic check,70.25,70.25,True,Nouveau,Grand compte,Churner,843.0
2824-MYYBN,Female,0,True,True,37,True,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,True,Electronic check,95.25,3314.15,False,Fidèle,Grand compte,Fidèle,0.0
0875-CABNR,Female,1,False,False,10,True,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,True,Credit card (automatic),84.6,865.55,True,Nouveau,Grand compte,Churner,1015.1999999999999
6345-HOVES,Male,0,False,False,34,False,No phone service,DSL,No,No,No,No,No,No,Month-to-month,True,Bank transfer (automatic),25.05,852.7,False,Intermédiaire,Petit compte,Fidèle,0.0
8318-LCNBW,Male,0,True,False,35,False,No phone service,DSL,Yes,No,Yes,No,Yes,Yes,One year,False,Credit card (automatic),53.15,1930.9,False,Intermédiaire,Compte moyen,Fidèle,0.0
6469-QJKZW,Female,0,True,False,4,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Electronic check,20.15,91.4,False,Nouveau,Petit compte,Fidèle,0.0
0147-ESWWR,Female,1,True,False,39,True,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,True,Electronic check,101.25,3949.15,False,Fidèle,Grand compte,Fidèle,0.0
1217-VASWC,Male,1,True,False,43,True,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,True,Bank transfer (automatic),100.55,4304.0,False,Fidèle,Grand compte,Fidèle,0.0
7812-FZHPE,Female,0,True,True,17,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Mailed check,24.1,409.9,True,Intermédiaire,Petit compte,Churner,289.20000000000005
6370-ZVHDV,Female,0,True,False,61,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Bank transfer (automatic),25.3,1554.9,False,Très fidèle,Petit compte,Fidèle,0.0
5915-DGNVC,Female,0,True,False,49,True,Yes,DSL,Yes,Yes,Yes,No,No,Yes,One year,False,Electronic check,71.8,3472.05,False,Fidèle,Grand compte,Fidèle,0.0
6260-XLACS,Male,0,False,False,4,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,False,Mailed check,19.7,117.8,False,Nouveau,Petit compte,Fidèle,0.0
3566-CAAYU,Female,0,True,True,64,False,No phone service,DSL,No,Yes,Yes,Yes,No,Yes,Two year,False,Electronic check,49.85,3210.35,False,Très fidèle,Compte moyen,Fidèle,0.0
4983-CCWMC,Male,0,False,False,3,True,No,Fiber optic,No,No,No,No,No,No,Month-to-month,True,Mailed check,69.6,207.4,False,Nouveau,Grand compte,Fidèle,0.0
9103-CXVOK,Male,0,True,True,1,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Electronic check,19.75,19.75,False,Nouveau,Petit compte,Fidèle,0.0
2896-TBNBE,Male,0,True,False,40,True,No,Fiber optic,No,Yes,Yes,No,No,No,One year,False,Electronic check,80.8,3132.75,False,Fidèle,Grand compte,Fidèle,0.0
4797-AXPXK,Female,0,False,True,1,True,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,True,Electronic check,60.0,60.0,True,Nouveau,Compte moyen,Churner,720.0
5229-PRWKT,Male,0,False,False,8,True,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,True,Electronic check,86.55,649.65,True,Nouveau,Grand compte,Churner,1038.6
6982-UQZLY,Female,1,True,False,1,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,True,Mailed check,20.85,20.85,True,Nouveau,Petit compte,Churner,250.20000000000002
2522-WLNSF,Female,1,True,False,34,True,No,DSL,No,No,Yes,Yes,Yes,No,One year,False,Bank transfer (automatic),64.2,2106.3,False,Intermédiaire,Compte moyen,Fidèle,0.0
3841-CONLJ,Female,0,True,False,1,False,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,False,Electronic check,35.0,35.0,False,Nouveau,Petit compte,Fidèle,0.0
5057-LCOUI,Female,0,False,False,39,False,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,True,Electronic check,50.75,2011.4,True,Fidèle,Compte moyen,Churner,609.0
0193-ESZXP,Female,1,True,False,58,True,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,True,Credit card (automatic),105.5,6205.5,True,Fidèle,Grand compte,Churner,1266.0
4475-NVTLU,Male,0,True,True,45,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Electronic check,19.2,903.7,False,Fidèle,Petit compte,Fidèle,0.0
4369-HTUIF,Male,1,False,False,6,True,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,True,Bank transfer (automatic),85.15,503.6,True,Nouveau,Grand compte,Churner,1021.8000000000001
9386-LDCZR,Male,0,False,False,43,True,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,One year,True,Credit card (automatic),90.65,3882.3,False,Fidèle,Grand compte,Fidèle,0.0
9585-KKMFD,Male,0,True,True,41,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,True,Mailed check,20.0,879.8,False,Fidèle,Petit compte,Fidèle,0.0
5399-ZIMKF,Male,0,False,False,5,True,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,True,Electronic check,74.65,383.65,False,Nouveau,Grand compte,Fidèle,0.0
0336-KXKFK,Male,0,False,False,72,False,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,True,Credit card (automatic),61.2,4390.25,False,Très fidèle,Compte moyen,Fidèle,0.0
5619-XZZKR,Male,0,False,False,4,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,False,Mailed check,19.95,68.2,False,Nouveau,Petit compte,Fidèle,0.0
3948-FVVRP,Male,0,True,True,9,True,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,False,Mailed check,54.8,452.8,False,Nouveau,Compte moyen,Fidèle,0.0
5327-XOKKY,Male,1,True,False,72,True,Yes,DSL,No,No,Yes,No,Yes,Yes,Two year,True,Credit card (automatic),73.45,5329.0,False,Très fidèle,Grand compte,Fidèle,0.0
0983-TATYJ,Female,0,True,False,33,True,No,DSL,No,No,No,Yes,No,No,One year,True,Mailed check,51.45,1758.9,False,Intermédiaire,Compte moyen,Fidèle,0.0
1813-JYWTO,Female,0,True,False,72,True,Yes,Fiber optic,Yes,No,No,No,No,No,Two year,False,Bank transfer (automatic),80.45,5737.6,False,Très fidèle,Grand compte,Fidèle,0.0
0156-FVPTA,Male,0,True,False,22,True,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,True,Electronic check,54.2,1152.7,True,Intermédiaire,Compte moyen,Churner,650.4000000000001
